Taxon	Downstream.5pm	Upstream.5.30am	Downstream.7.30am.day2	Upstream.8am.biof	Upstream.11am.biof	Downstream.8am.biof	Upstream.7.30am.day2	Upstream.5pm.biof	Downstream.5pm.biof	Downstream.11am	Trans.Waller.split	Upstream.2pm.biof	Trans.27.pipe	Upstream.5pm	Upstream.11am	Trans.Hemphill.Split	Upstream.8am	Downstream.5.30am	Downstream.2pm	Trans.105.pipe	Downstream.11am.biof	Downstream.8am	Upstream.2pm	Trans.24th.Street.Weir	Trans.Clark.Field
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.000126582278481	0.000253164556962	0.000126582278481	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Dickeya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000379746835443	0.0	0.000506329113924	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia	0.000253164556962	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.000379746835443	0.000253164556962	0.000126582278481	0.000379746835443	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.000632911392405	0.000379746835443	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	0.000632911392405	0.0	0.000506329113924	0.000506329113924	0.00101265822785	0.00164556962025	0.000126582278481	0.0020253164557	0.00240506329114	0.00291139240506	0.0116455696203	0.00139240506329	0.000126582278481	0.000253164556962	0.000126582278481	0.00151898734177	0.000253164556962	0.000126582278481	0.00189873417722	0.000506329113924	0.0026582278481	0.00316455696203	0.0	0.00607594936709	0.00481012658228
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas	0.000126582278481	0.000126582278481	0.000126582278481	0.00113924050633	0.000379746835443	0.000506329113924	0.0	0.000253164556962	0.000253164556962	0.000126582278481	0.000253164556962	0.000632911392405	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.000379746835443	0.0	0.000126582278481	0.000506329113924	0.000506329113924	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Sodalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;Other	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;g__	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;Other;Other	0.000379746835443	0.000632911392405	0.000126582278481	0.000126582278481	0.000506329113924	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.00101265822785	0.000506329113924	0.00253164556962	0.000506329113924	0.000632911392405	0.000126582278481	0.000506329113924	0.000253164556962	0.000506329113924	0.000253164556962	0.0	0.0	0.000506329113924	0.000506329113924	0.000632911392405
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__;g__	0.000632911392405	0.000506329113924	0.00101265822785	0.000379746835443	0.000506329113924	0.0	0.000126582278481	0.000506329113924	0.000126582278481	0.000253164556962	0.000632911392405	0.000759493670886	0.00139240506329	0.000506329113924	0.00126582278481	0.000632911392405	0.000379746835443	0.000506329113924	0.000506329113924	0.000632911392405	0.0	0.000506329113924	0.000632911392405	0.000379746835443	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;Other	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__	0.0	0.000379746835443	0.000126582278481	0.000632911392405	0.000506329113924	0.0	0.0	0.00139240506329	0.000253164556962	0.000379746835443	0.000379746835443	0.00151898734177	0.00113924050633	0.000126582278481	0.000886075949367	0.000379746835443	0.000379746835443	0.000379746835443	0.000253164556962	0.000253164556962	0.000379746835443	0.000126582278481	0.000126582278481	0.000253164556962	0.000632911392405
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Aquicella	0.000126582278481	0.000379746835443	0.000379746835443	0.000379746835443	0.000253164556962	0.0	0.000253164556962	0.000126582278481	0.0	0.000632911392405	0.00139240506329	0.000506329113924	0.00139240506329	0.000253164556962	0.000632911392405	0.000126582278481	0.00101265822785	0.000506329113924	0.00101265822785	0.0	0.000126582278481	0.000379746835443	0.000126582278481	0.000759493670886	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Coxiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella	0.0	0.000379746835443	0.000253164556962	0.0	0.000253164556962	0.0	0.000126582278481	0.000253164556962	0.0	0.000253164556962	0.000759493670886	0.000253164556962	0.000506329113924	0.000379746835443	0.000506329113924	0.000253164556962	0.000506329113924	0.000632911392405	0.000759493670886	0.000506329113924	0.000379746835443	0.000506329113924	0.000506329113924	0.000759493670886	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Francisellaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;Other	0.00139240506329	0.00113924050633	0.00341772151899	0.0	0.000379746835443	0.000126582278481	0.00139240506329	0.000759493670886	0.000379746835443	0.00139240506329	0.00354430379747	0.000379746835443	0.00367088607595	0.00164556962025	0.00227848101266	0.000886075949367	0.000886075949367	0.00291139240506	0.00278481012658	0.00582278481013	0.0	0.00101265822785	0.00113924050633	0.000506329113924	0.000632911392405
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__	0.0	0.000253164556962	0.00101265822785	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.000126582278481	0.0	0.000126582278481	0.000759493670886	0.000126582278481	0.00113924050633	0.000253164556962	0.000506329113924	0.000632911392405	0.000506329113924	0.000886075949367	0.000632911392405	0.0053164556962	0.0	0.0	0.000126582278481	0.000379746835443	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	0.000379746835443	0.000126582278481	0.000506329113924	0.000126582278481	0.000126582278481	0.0	0.000632911392405	0.000379746835443	0.0	0.000126582278481	0.000759493670886	0.000126582278481	0.00151898734177	0.000126582278481	0.000126582278481	0.0	0.000253164556962	0.000632911392405	0.000759493670886	0.000759493670886	0.0	0.000126582278481	0.000253164556962	0.0	0.000506329113924
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia	0.0	0.000379746835443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000506329113924	0.0	0.000886075949367	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000506329113924	0.000632911392405	0.0	0.000379746835443	0.000126582278481	0.0	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;Other;Other	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.0	0.000253164556962	0.000506329113924	0.0	0.0	0.0	0.000886075949367	0.0	0.000126582278481	0.0	0.000379746835443	0.0	0.0	0.0	0.000506329113924	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylocaldum	0.00189873417722	0.0	0.00316455696203	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.00215189873418	0.0	0.0	0.0	0.0	0.0	0.00126582278481	0.0	0.00189873417722	0.00177215189873	0.000886075949367	0.0	0.000759493670886	0.0	0.00240506329114	0.00139240506329
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomonas	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.000126582278481	0.000379746835443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__;g__	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__;g__	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other;Other	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;Other	0.0	0.000126582278481	0.000126582278481	0.000759493670886	0.000379746835443	0.000506329113924	0.0	0.000379746835443	0.000253164556962	0.0	0.000506329113924	0.0	0.00481012658228	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.0	0.0	0.0	0.000506329113924	0.0	0.000126582278481	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.00278481012658	0.000759493670886	0.00227848101266	0.0241772151899	0.0375949367089	0.0101265822785	0.00101265822785	0.0237974683544	0.0116455696203	0.00278481012658	0.00544303797468	0.0221518987342	0.0258227848101	0.000379746835443	0.000632911392405	0.000886075949367	0.000759493670886	0.00113924050633	0.00443037974684	0.0020253164557	0.0311392405063	0.00518987341772	0.000126582278481	0.0020253164557	0.0026582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus	0.000126582278481	0.0	0.000253164556962	0.00113924050633	0.000126582278481	0.000379746835443	0.000126582278481	0.0	0.00101265822785	0.0	0.0	0.0	0.00493670886076	0.0	0.000253164556962	0.0	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.000253164556962	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges	0.0	0.000379746835443	0.000126582278481	0.000253164556962	0.000126582278481	0.0	0.000126582278481	0.000379746835443	0.000253164556962	0.000126582278481	0.00658227848101	0.000506329113924	0.00873417721519	0.0	0.000126582278481	0.000759493670886	0.000253164556962	0.0	0.0	0.0	0.0	0.000506329113924	0.000126582278481	0.00278481012658	0.00113924050633
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Perlucidibaca	0.000253164556962	0.0	0.0	0.000253164556962	0.000126582278481	0.000126582278481	0.000379746835443	0.000126582278481	0.000253164556962	0.000126582278481	0.000379746835443	0.0	0.000506329113924	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;Other	0.00215189873418	0.0	0.000506329113924	0.00430379746835	0.00227848101266	0.00645569620253	0.000379746835443	0.000632911392405	0.00518987341772	0.00240506329114	0.00126582278481	0.00139240506329	0.00405063291139	0.000506329113924	0.000126582278481	0.00139240506329	0.000759493670886	0.000632911392405	0.00177215189873	0.000759493670886	0.00683544303797	0.00291139240506	0.000506329113924	0.00177215189873	0.00151898734177
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__	0.000126582278481	0.0	0.000126582278481	0.000632911392405	0.000379746835443	0.000379746835443	0.0	0.000379746835443	0.000632911392405	0.000379746835443	0.000253164556962	0.000379746835443	0.000506329113924	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.000759493670886	0.000379746835443	0.0	0.000253164556962	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.00278481012658	0.000506329113924	0.000759493670886	0.00784810126582	0.00594936708861	0.0173417721519	0.000126582278481	0.0046835443038	0.0143037974684	0.00658227848101	0.0122784810127	0.00594936708861	0.00189873417722	0.000506329113924	0.000379746835443	0.00430379746835	0.000759493670886	0.00164556962025	0.00493670886076	0.0129113924051	0.0179746835443	0.0113924050633	0.00936708860759	0.0108860759494	0.00835443037975
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Serpens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__	0.000126582278481	0.0	0.0	0.000506329113924	0.000253164556962	0.0	0.0	0.000379746835443	0.0	0.000126582278481	0.0	0.000759493670886	0.000506329113924	0.0	0.0	0.000126582278481	0.0	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__	0.000379746835443	0.0	0.000506329113924	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.0	0.000253164556962	0.000506329113924	0.0	0.0	0.000126582278481	0.000632911392405	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Thiothrix	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.000379746835443	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.000126582278481	0.000253164556962	0.0	0.000126582278481	0.000126582278481	0.000253164556962	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;Other	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000126582278481	0.000253164556962
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__	0.000253164556962	0.000253164556962	0.000759493670886	0.00240506329114	0.00303797468354	0.000759493670886	0.000126582278481	0.00341772151899	0.000253164556962	0.0	0.000886075949367	0.0053164556962	0.00189873417722	0.000126582278481	0.000379746835443	0.000759493670886	0.000126582278481	0.000253164556962	0.000253164556962	0.0211392405063	0.000506329113924	0.000126582278481	0.0	0.000506329113924	0.000886075949367
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Hydrocarboniphaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Nevskia	0.0	0.000126582278481	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter	0.0	0.000126582278481	0.000126582278481	0.000126582278481	0.000253164556962	0.000253164556962	0.0	0.0	0.000126582278481	0.0	0.0	0.000126582278481	0.000126582278481	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253164556962	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;Other	0.000253164556962	0.000253164556962	0.00113924050633	0.00227848101266	0.00784810126582	0.00303797468354	0.000126582278481	0.0125316455696	0.00126582278481	0.000253164556962	0.0105063291139	0.0113924050633	0.00101265822785	0.000632911392405	0.000759493670886	0.00379746835443	0.00113924050633	0.000126582278481	0.000253164556962	0.000253164556962	0.00113924050633	0.000379746835443	0.00101265822785	0.00582278481013	0.00582278481013
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__	0.000759493670886	0.000379746835443	0.00151898734177	0.00455696202532	0.00341772151899	0.00177215189873	0.000253164556962	0.00291139240506	0.00164556962025	0.00101265822785	0.000759493670886	0.00443037974684	0.000379746835443	0.000379746835443	0.000759493670886	0.00189873417722	0.000506329113924	0.00164556962025	0.000886075949367	0.000886075949367	0.0026582278481	0.00189873417722	0.000126582278481	0.00139240506329	0.000886075949367
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas	0.0	0.0	0.0	0.000759493670886	0.000126582278481	0.000379746835443	0.0	0.000759493670886	0.000126582278481	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379746835443	0.0	0.0	0.0	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dyella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126582278481	0.0	0.000253164556962	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas	0.000253164556962	0.0	0.000506329113924	0.000379746835443	0.000759493670886	0.000759493670886	0.0	0.000886075949367	0.000126582278481	0.0	0.000126582278481	0.000759493670886	0.0	0.000126582278481	0.0	0.0	0.0	0.000126582278481	0.000759493670886	0.0	0.000379746835443	0.000253164556962	0.0	0.000126582278481	0.000126582278481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	0.000379746835443	0.000126582278481	0.0	0.00139240506329	0.00303797468354	0.000506329113924	0.0	0.00291139240506	0.000506329113924	0.0	0.000379746835443	0.00215189873418	0.0	0.0	0.0	0.000506329113924	0.0	0.0	0.0	0.000632911392405	0.000506329113924	0.000126582278481	0.0	0.000632911392405	0.000253164556962
